,rank,id,artist,song,year,query,searcher,clean_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
584,85,585,Sam Hunt,House Party,2015,Sam Hunt,Sam Hunt House Party,Sam Hunt,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,3.1706666666666665,4
585,86,586,Chris Brown and Tyga,Ayo,2015,Chris Brown,Chris Brown Ayo,Chris Brown,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,3.7537833333333332,4
585,86,586,Chris Brown and Tyga,Ayo,2015,Chris Brown,Chris Brown Ayo,Tyga,0.823,0.563,6,-5.095,1,0.0443,0.0399,0.0,0.0851,0.682,98.031,3.7537833333333332,4
586,87,587,Luke Bryan,Kick the Dust Up,2015,Luke Bryan,Luke Bryan Kick the Dust Up,Luke Bryan,0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.064,3.17645,4
587,88,588,Big Sean featuring Drake,Blessings,2015,Big Sean,Big Sean Blessings,Big Sean,0.79,0.621,1,-7.634,1,0.275,0.33,0.0,0.122,0.15,118.896,4.200666666666667,4
587,88,588,Big Sean featuring Drake,Blessings,2015,Big Sean,Big Sean Blessings,Drake,0.79,0.621,1,-7.634,1,0.275,0.33,0.0,0.122,0.15,118.896,4.200666666666667,4
588,89,589,George Ezra,Budapest,2015,George Ezra,George Ezra Budapest,George Ezra,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.81,3.34555,4
589,90,590,Sia,Chandelier,2015,Sia,Sia Chandelier,Sia,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,3.602,5
590,91,591,Kelly Clarkson,Heartbeat Song,2015,Kelly Clarkson,Kelly Clarkson Heartbeat Song,Kelly Clarkson,0.49,0.798,6,-3.66,1,0.0489,0.0137,0.0,0.0627,0.479,149.109,3.3122166666666666,4
591,92,592,Ed Sheeran,Don't,2015,Ed Sheeran,Ed Sheeran Don't,Ed Sheeran,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049,3.664,4
592,93,593,Ella Henderson,Ghost,2015,Ella Henderson,Ella Henderson Ghost,Ella Henderson,0.68,0.84,9,-3.823,1,0.0415,0.0457,8.38e-06,0.143,0.468,104.985,3.55355,4
593,94,594,Alessia Cara,Here,2015,Alessia Cara,Alessia Cara Here,Alessia Cara,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,3.3242166666666666,4
594,95,595,Mr Probz,Waves,2015,Mr Probz,Mr Probz Waves,Mr. Probz,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,3.4688833333333333,4
594,95,595,Mr Probz,Waves,2015,Mr Probz,Mr Probz Waves,Robin Schulz,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,3.4688833333333333,4
595,96,596,Nicky Jam and Enrique Iglesias,El Perdón,2015,Nicky Jam,Nicky Jam El Perdón,Nicky Jam,0.628,0.69,8,-5.828,1,0.0511,0.446,0.0,0.112,0.662,179.911,3.431783333333333,4
595,96,596,Nicky Jam and Enrique Iglesias,El Perdón,2015,Nicky Jam,Nicky Jam El Perdón,Enrique Iglesias,0.628,0.69,8,-5.828,1,0.0511,0.446,0.0,0.112,0.662,179.911,3.431783333333333,4
596,97,597,Ne-Yo featuring Juicy J,She Knows,2015,Ne-Yo featuring,Ne-Yo  She Knows,Ne-Yo,0.706,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982,3.5787666666666667,4
596,97,597,Ne-Yo featuring Juicy J,She Knows,2015,Ne-Yo featuring,Ne-Yo  She Knows,Juicy J,0.706,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982,3.5787666666666667,4
597,98,598,One Direction,Night Changes,2015,One Direction,One Direction Night Changes,One Direction,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,3.776666666666667,4
598,99,599,Drake,Back to Back,2015,Drake,Drake Back to Back,Drake,0.893,0.48,1,-3.728,0,0.356,0.00855,0.0,0.116,0.382,86.976,2.8439666666666668,4
599,100,600,Calvin Harris and Disciples,How Deep Is Your Love,2015,Calvin Harris,Calvin Harris How Deep Is Your Love,Calvin Harris,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,3.544,4
599,100,600,Calvin Harris and Disciples,How Deep Is Your Love,2015,Calvin Harris,Calvin Harris How Deep Is Your Love,Disciples,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,3.544,4
600,1,601,Justin Bieber,Love Yourself,2016,Justin Bieber,Justin Bieber Love Yourself,Justin Bieber,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,3.8953333333333333,4
601,2,602,Justin Bieber,Sorry,2016,Justin Bieber,Justin Bieber Sorry,Justin Bieber,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,3.34645,4
602,3,603,Drake featuring Wizkid and Kyla,One Dance,2016,Drake featuring,Drake  One Dance,Drake,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,2.899783333333333,4
602,3,603,Drake featuring Wizkid and Kyla,One Dance,2016,Drake featuring,Drake  One Dance,WizKid,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,2.899783333333333,4
602,3,603,Drake featuring Wizkid and Kyla,One Dance,2016,Drake featuring,Drake  One Dance,Kyla,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,2.899783333333333,4
603,4,604,Rihanna featuring Drake,Work,2016,Rihanna featuring,Rihanna  Work,Rihanna,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,3.6553333333333335,4
603,4,604,Rihanna featuring Drake,Work,2016,Rihanna featuring,Rihanna  Work,Drake,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,3.6553333333333335,4
604,5,605,Twenty One Pilots,Stressed Out,2016,Twenty One,Twenty One Stressed Out,Twenty One Pilots,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,3.3722166666666666,4
605,6,606,Desiigner,Panda,2016,Desiigner,Desiigner Panda,Desiigner,0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,4.131116666666666,4
606,7,607,Adele,Hello,2016,Adele,Adele Hello,Adele,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,4.924883333333334,4
607,8,608,The Chainsmokers featuring Daya,Don't Let Me Down,2016,The Chainsmokers,The Chainsmokers Don't Let Me Down,The Chainsmokers,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,3.4728833333333333,4
607,8,608,The Chainsmokers featuring Daya,Don't Let Me Down,2016,The Chainsmokers,The Chainsmokers Don't Let Me Down,Daya,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,3.4728833333333333,4
608,9,609,Justin Timberlake,Can't Stop the Feeling!,2016,Justin Timberlake,Justin Timberlake Can't Stop the Feeling!,Justin Timberlake,0.669,0.832,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,3.9591166666666666,4
609,10,610,The Chainsmokers featuring Halsey,Closer,2016,The Chainsmokers,The Chainsmokers Closer,The Chainsmokers,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4.082666666666666,4
609,10,610,The Chainsmokers featuring Halsey,Closer,2016,The Chainsmokers,The Chainsmokers Closer,Halsey,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4.082666666666666,4
610,11,611,Sia featuring Sean Paul,Cheap Thrills,2016,Sia featuring,Sia  Cheap Thrills,Sia,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,3.5277833333333333,4
611,12,612,Lukas Graham,7 Years,2016,Lukas Graham,Lukas Graham 7 Years,Lukas Graham,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,3.955,4
612,13,613,Rihanna,Needed Me,2016,Rihanna,Rihanna Needed Me,Rihanna,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,3.1933333333333334,4
613,14,614,Flo Rida,My House,2016,Flo Rida,Flo Rida My House,Flo Rida,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,3.2031833333333335,4
614,15,615,Mike Posner,I Took a Pill in Ibiza,2016,Mike Posner,Mike Posner I Took a Pill in Ibiza,Mike Posner,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,3.2988833333333334,4
614,15,615,Mike Posner,I Took a Pill in Ibiza,2016,Mike Posner,Mike Posner I Took a Pill in Ibiza,Seeb,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,3.2988833333333334,4
615,16,616,Fifth Harmony featuring Ty Dolla $ign,Work from Home,2016,Fifth Harmony,Fifth Harmony Work from Home,Fifth Harmony,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,3.574666666666667,4
615,16,616,Fifth Harmony featuring Ty Dolla $ign,Work from Home,2016,Fifth Harmony,Fifth Harmony Work from Home,Ty Dolla $ign,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,3.574666666666667,4
616,17,617,Calvin Harris featuring Rihanna,This Is What You Came For,2016,Calvin Harris,Calvin Harris This Is What You Came For,Calvin Harris,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,3.7026666666666666,4
616,17,617,Calvin Harris featuring Rihanna,This Is What You Came For,2016,Calvin Harris,Calvin Harris This Is What You Came For,Rihanna,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,3.7026666666666666,4
617,18,618,DNCE,Cake by the Ocean,2016,DNCE,DNCE Cake by the Ocean,DNCE,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,3.65245,4
618,19,619,G-Eazy and Bebe Rexha,"Me, Myself & I",2016,G-Eazy and,"G-Eazy and Me, Myself & I",G-Eazy,0.757,0.672,0,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.996,4.191116666666667,4
618,19,619,G-Eazy and Bebe Rexha,"Me, Myself & I",2016,G-Eazy and,"G-Eazy and Me, Myself & I",Bebe Rexha,0.757,0.672,0,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.996,4.191116666666667,4
619,20,620,Twenty One Pilots,Ride,2016,Twenty One,Twenty One Ride,Twenty One Pilots,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,3.5751166666666667,4
620,21,621,Twenty One Pilots,Heathens,2016,Twenty One,Twenty One Heathens,Twenty One Pilots,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,3.2653333333333334,4
621,22,622,Zayn,Pillowtalk,2016,Zayn,Zayn Pillowtalk,ZAYN,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,3.3791166666666665,4
622,23,623,Shawn Mendes,Stitches,2016,Shawn Mendes,Shawn Mendes Stitches,Shawn Mendes,0.752,0.754,1,-6.684,1,0.0615,0.0151,0.0,0.0486,0.755,149.789,3.448,4
623,24,624,Drake,Hotline Bling,2016,Drake,Drake Hotline Bling,Drake,0.891,0.625,2,-7.861,1,0.0558,0.00261,0.000176,0.0504,0.548,134.967,4.451116666666667,4
624,25,625,Major Lazer featuring Justin Bieber and MØ,Cold Water,2016,Major Lazer,Major Lazer Cold Water,Major Lazer,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,3.0893333333333333,4
624,25,625,Major Lazer featuring Justin Bieber and MØ,Cold Water,2016,Major Lazer,Major Lazer Cold Water,Justin Bieber,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,3.0893333333333333,4
624,25,625,Major Lazer featuring Justin Bieber and MØ,Cold Water,2016,Major Lazer,Major Lazer Cold Water,MØ,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,3.0893333333333333,4
625,26,626,Adele,Send My Love (To Your New Lover),2016,Adele,Adele Send My Love (To Your New Lover),Adele,0.69,0.524,6,-8.39,0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,3.718,4
626,27,627,The Chainsmokers featuring Rozes,Roses,2016,The Chainsmokers,The Chainsmokers Roses,The Chainsmokers,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,3.778983333333333,4
626,27,627,The Chainsmokers featuring Rozes,Roses,2016,The Chainsmokers,The Chainsmokers Roses,ROZES,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,3.778983333333333,4
627,28,628,Shawn Mendes,Treat You Better,2016,Shawn Mendes,Shawn Mendes Treat You Better,Shawn Mendes,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,3.1328833333333335,4
628,29,629,Drake featuring Rihanna,Too Good,2016,Drake featuring,Drake  Too Good,Drake,0.793,0.653,7,-7.839,1,0.103,0.0484,4.91e-05,0.1,0.393,117.993,4.38955,4
628,29,629,Drake featuring Rihanna,Too Good,2016,Drake featuring,Drake  Too Good,Rihanna,0.793,0.653,7,-7.839,1,0.103,0.0484,4.91e-05,0.1,0.393,117.993,4.38955,4
629,30,630,Future featuring The Weeknd,Low Life,2016,Future featuring,Future  Low Life,Future,0.722,0.331,8,-7.789,1,0.0725,0.337,0.283,0.146,0.102,143.974,5.225783333333333,4
629,30,630,Future featuring The Weeknd,Low Life,2016,Future featuring,Future  Low Life,The Weeknd,0.722,0.331,8,-7.789,1,0.0725,0.337,0.283,0.146,0.102,143.974,5.225783333333333,4
630,31,631,Justin Bieber,What Do You Mean?,2016,Justin Bieber,Justin Bieber What Do You Mean?,Justin Bieber,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,3.428,4
631,32,632,The Weeknd,The Hills,2016,The Weeknd,The Weeknd The Hills,The Weeknd,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,4.03755,4
632,33,633,Pink,Just Like Fire,2016,Pink,Pink Just Like Fire,P!nk,0.632,0.701,7,-5.921,1,0.146,0.0114,0.0,0.108,0.497,162.958,3.5902333333333334,4
633,34,634,DRAM featuring Lil Yachty,Broccoli,2016,DRAM featuring,DRAM  Broccoli,DRAM,0.886,0.525,8,-7.39,1,0.132,0.236,0.0,0.057,0.708,145.99,3.753416666666667,4
633,34,634,DRAM featuring Lil Yachty,Broccoli,2016,DRAM featuring,DRAM  Broccoli,Lil Yachty,0.886,0.525,8,-7.39,1,0.132,0.236,0.0,0.057,0.708,145.99,3.753416666666667,4
634,35,635,Bryson Tiller,Don't,2016,Bryson Tiller,Bryson Tiller Don't,Bryson Tiller,0.765,0.356,11,-5.556,0,0.196,0.222,0.0,0.0963,0.19,97.001,3.304883333333333,4
635,36,636,Ariana Grande,Dangerous Woman,2016,Ariana Grande,Ariana Grande Dangerous Woman,Ariana Grande,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049,3.93245,3
636,37,637,Drake and Future,Jumpman,2016,Drake and,Drake and Jumpman,Cletus Eazy Drake and the Fire Trap,0.797,0.569,7,-8.849,1,0.0441,7.99e-05,0.816,0.115,0.476,109.515,1.47785,4
637,38,638,Gnash featuring Olivia O'Brien,"I Hate U, I Love U",2016,Gnash featuring,"Gnash  I Hate U, I Love U",gnash,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,4.1839,4
637,38,638,Gnash featuring Olivia O'Brien,"I Hate U, I Love U",2016,Gnash featuring,"Gnash  I Hate U, I Love U",Olivia O'Brien,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,4.1839,4
638,39,639,Alessia Cara,Here,2016,Alessia Cara,Alessia Cara Here,Alessia Cara,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,3.3242166666666666,4
639,40,640,Selena Gomez,Same Old Love,2016,Selena Gomez,Selena Gomez Same Old Love,Selena Gomez,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,3.818,4
640,41,641,Drake,Controlla,2016,Drake,Drake Controlla,Drake,0.611,0.468,10,-11.084,0,0.179,0.0781,0.0,0.101,0.349,92.092,4.087116666666667,4
641,42,642,Meghan Trainor featuring John Legend,Like I'm Gonna Lose You,2016,Meghan Trainor,Meghan Trainor Like I'm Gonna Lose You,Meghan Trainor,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,3.7508833333333333,3
641,42,642,Meghan Trainor featuring John Legend,Like I'm Gonna Lose You,2016,Meghan Trainor,Meghan Trainor Like I'm Gonna Lose You,John Legend,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,3.7508833333333333,3
642,43,643,Charlie Puth,One Call Away,2016,Charlie Puth,Charlie Puth One Call Away,Charlie Puth,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,3.240883333333333,4
643,44,644,James Bay,Let It Go,2016,James Bay,James Bay Let It Go,James Bay,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,4.342216666666666,4
644,45,645,Meghan Trainor,No,2016,Meghan Trainor,Meghan Trainor No,Meghan Trainor,0.557,0.801,1,-3.602,0,0.218,0.0125,1.66e-06,0.737,0.654,92.135,3.55845,4
645,46,646,Zara Larsson and MNEK,Never Forget You,2016,Zara Larsson,Zara Larsson Never Forget You,Zara Larsson,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,3.5571333333333333,4
645,46,646,Zara Larsson and MNEK,Never Forget You,2016,Zara Larsson,Zara Larsson Never Forget You,MNEK,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,3.5571333333333333,4
646,47,647,DJ Snake featuring Justin Bieber,Let Me Love You,2016,DJ Snake,DJ Snake Let Me Love You,DJ Snake,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,3.43245,4
646,47,647,DJ Snake featuring Justin Bieber,Let Me Love You,2016,DJ Snake,DJ Snake Let Me Love You,Justin Bieber,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,3.43245,4
647,48,648,Kent Jones,Don't Mind,2016,Kent Jones,Kent Jones Don't Mind,Kent Jones,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,3.30395,4
648,49,649,Florida Georgia Line,H.O.L.Y.,2016,Florida Georgia,Florida Georgia H.O.L.Y.,Florida Georgia Line,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,3.23645,4
649,50,650,Charlie Puth featuring Selena Gomez,We Don't Talk Anymore,2016,Charlie Puth,Charlie Puth We Don't Talk Anymore,Charlie Puth,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,3.62845,4
649,50,650,Charlie Puth featuring Selena Gomez,We Don't Talk Anymore,2016,Charlie Puth,Charlie Puth We Don't Talk Anymore,Selena Gomez,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,3.62845,4
650,51,651,Ariana Grande,Into You,2016,Ariana Grande,Ariana Grande Into You,Ariana Grande,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,4.074216666666667,4
651,52,652,Kiiara,Gold,2016,Kiiara,Kiiara Gold,Kiiara,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,3.7647,5
652,53,653,Bryson Tiller,Exchange,2016,Bryson Tiller,Bryson Tiller Exchange,Bryson Tiller,0.53,0.433,6,-10.598,1,0.185,0.108,0.0,0.135,0.274,160.14,3.24355,4
653,54,654,Fetty Wap featuring Remy Boyz,679,2016,Fetty Wap,Fetty Wap 679,Fetty Wap,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,3.278216666666667,4
653,54,654,Fetty Wap featuring Remy Boyz,679,2016,Fetty Wap,Fetty Wap 679,Remy Boyz,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,3.278216666666667,4
654,55,655,Jeremih,Oui,2016,Jeremih,Jeremih Oui,Jeremih,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,3.972,5
655,56,656,Selena Gomez,Hands to Myself,2016,Selena Gomez,Selena Gomez Hands to Myself,Selena Gomez,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,3.3446666666666665,4
656,57,657,Kevin Gates,2 Phones,2016,Kevin Gates,Kevin Gates 2 Phones,Kevin Gates,0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,4.0,4
657,58,658,The Weeknd featuring Daft Punk,Starboy,2016,The Weeknd,The Weeknd Starboy,The Weeknd,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,3.840883333333333,4
657,58,658,The Weeknd featuring Daft Punk,Starboy,2016,The Weeknd,The Weeknd Starboy,Daft Punk,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,3.840883333333333,4
658,59,659,DJ Khaled featuring Drake,For Free,2016,DJ Khaled,DJ Khaled For Free,DJ Khaled,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,3.0615833333333335,4
658,59,659,DJ Khaled featuring Drake,For Free,2016,DJ Khaled,DJ Khaled For Free,Drake,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,3.0615833333333335,4
659,60,660,Flume featuring Kai,Never Be Like You,2016,Flume featuring,Flume  Never Be Like You,Flume,0.444,0.557,0,-5.476,1,0.0602,0.453,0.0,0.152,0.296,115.058,3.9151666666666665,4
659,60,660,Flume featuring Kai,Never Be Like You,2016,Flume featuring,Flume  Never Be Like You,kai,0.444,0.557,0,-5.476,1,0.0602,0.453,0.0,0.152,0.296,115.058,3.9151666666666665,4
660,61,661,The Weeknd,In the Night,2016,The Weeknd,The Weeknd In the Night,The Weeknd,0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.022,3.92755,3
661,62,662,Meghan Trainor,Me Too,2016,Meghan Trainor,Meghan Trainor Me Too,Meghan Trainor,0.934,0.694,11,-5.849,0,0.101,0.0962,1.2e-06,0.478,0.835,123.829,3.0206666666666666,4
662,63,663,Elle King,Ex's & Oh's,2016,Elle King,Elle King Ex's & Oh's,Elle King,0.612,0.921,7,-2.879,1,0.0848,0.0183,0.0,0.0576,0.453,139.986,3.36955,4
663,64,664,Thomas Rhett,Die a Happy Man,2016,Thomas Rhett,Thomas Rhett Die a Happy Man,Thomas Rhett,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,3.79045,4
664,65,665,Post Malone,White Iverson,2016,Post Malone,Post Malone White Iverson,Post Malone,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098,4.27555,4
665,66,666,Nick Jonas featuring Tove Lo,Close,2016,Nick Jonas,Nick Jonas Close,Nick Jonas,0.654,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.996,3.90355,4
665,66,666,Nick Jonas featuring Tove Lo,Close,2016,Nick Jonas,Nick Jonas Close,Tove Lo,0.654,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.996,3.90355,4
666,67,667,X Ambassadors,Unsteady,2016,X Ambassadors,X Ambassadors Unsteady,X Ambassadors,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,3.2257833333333332,4
667,68,668,"Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla $ign featuring X Ambassadors",Sucker for Pain,2016,"Lil Wayne,","Lil Wayne, Sucker for Pain",Lil Wayne,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,4.058183333333333,4
667,68,668,"Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla $ign featuring X Ambassadors",Sucker for Pain,2016,"Lil Wayne,","Lil Wayne, Sucker for Pain",Wiz Khalifa,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,4.058183333333333,4
667,68,668,"Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla $ign featuring X Ambassadors",Sucker for Pain,2016,"Lil Wayne,","Lil Wayne, Sucker for Pain",Imagine Dragons,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,4.058183333333333,4
667,68,668,"Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla $ign featuring X Ambassadors",Sucker for Pain,2016,"Lil Wayne,","Lil Wayne, Sucker for Pain",X Ambassadors,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,4.058183333333333,4
667,68,668,"Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla $ign featuring X Ambassadors",Sucker for Pain,2016,"Lil Wayne,","Lil Wayne, Sucker for Pain",Logic,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,4.058183333333333,4
667,68,668,"Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla $ign featuring X Ambassadors",Sucker for Pain,2016,"Lil Wayne,","Lil Wayne, Sucker for Pain",Ty Dolla $ign,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,4.058183333333333,4
668,69,669,Yo Gotti featuring Nicki Minaj,Down in the DM,2016,Yo Gotti,Yo Gotti Down in the DM,Yo Gotti,0.776,0.662,1,-7.016,0,0.0489,0.00157,2.1e-05,0.0887,0.324,152.927,3.04555,4
669,70,670,Tory Lanez,Luv,2016,Tory Lanez,Tory Lanez Luv,Tory Lanez,0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,3.8106666666666666,4
670,71,671,Beyoncé,Sorry,2016,Beyoncé,Beyoncé Sorry,Beyoncé,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,3.876,4
671,72,672,The Weeknd,Can't Feel My Face,2016,The Weeknd,The Weeknd Can't Feel My Face,The Weeknd,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,3.558666666666667,4
672,73,673,Coldplay,Hymn for the Weekend,2016,Coldplay,Coldplay Hymn for the Weekend,Coldplay,0.49,0.743,0,-5.155,0,0.0409,0.255,7.21e-06,0.3,0.363,89.974,4.313783333333333,4
673,74,674,Tory Lanez,Say It,2016,Tory Lanez,Tory Lanez Say It,Tory Lanez,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,3.9631166666666666,4
674,75,675,Travis Scott,Antidote,2016,Travis Scott,Travis Scott Antidote,Travis Scott,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,4.378216666666667,4
